GlobalId,IfcType,Name,Material,QuantityName,QuantityValue,MatchedUnitCost,CostUnit,CalculatedElementCost,CostBasis
3Dr$ZMMa98fvt8EYMKh14n,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,550.0,0.0,N/A,0.0,No Match in Cost DB
3wdTux4mr1TeVnxQ0KiOLe,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1421.52313052,0.0,N/A,0.0,No Match in Cost DB
2_xwfAnHjEGheqbGUc$BD5,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1beNKg3CL4DfsMvrzccZGK,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (liggend),Length,869.99999315,0.0,N/A,0.0,No Match in Cost DB
27SAqTJ4n1cfkb4yN$O3Ny,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
0W7j$v4vD3yRYaWSNgQcv2,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,434.0,0.0,N/A,0.0,No Match in Cost DB
3PZVRZoyjCPBphjdTHYUqQ,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,1040.00008941,0.0,N/A,0.0,No Match in Cost DB
36OsTfoWX4eg8RrFRpldHA,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,434.0,0.0,N/A,0.0,No Match in Cost DB
3HGDkJWG95UBZE0EMTLl3$,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,2928.0,0.0,N/A,0.0,No Match in Cost DB
1U2uLr_Iv7fAUjTUySx2R3,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,844.0,0.0,N/A,0.0,No Match in Cost DB
3PxcgMX$j6XBsE4BpxQwRG,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,844.0,0.0,N/A,0.0,No Match in Cost DB
1f5AtB78TCSfLPJ75qhQVd,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,440.000151992,0.0,N/A,0.0,No Match in Cost DB
07o2mHpkH4_PxUBc290w3Z,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
0$YDCcbYPB0wRxDYucu1$k,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
0LxscyRCL35PTDOLAAjfSI,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2470.0,0.0,N/A,0.0,No Match in Cost DB
1kbGkmCozDwxyH6BQswrOc,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1ir2UHdQfEdfEBkNwAW_9u,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1DrFQ$L096euRQX3RpKz6f,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1qHBiNfAHCHhBLrRv9Uyf5,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
0kWJnAkxrDEB6OzCYJGlDZ,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1ES9GtArbBLv1n_CK2wxd2,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
2cxNc1U458jxM3uvZIlspS,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
2YbkLyzAX8sufEsj84l6uQ,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
0I$ApwjMb2WhHUnG9PohvA,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1a3Bw$Plv1NBGNlNfFUZO_,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2470.0,0.0,N/A,0.0,No Match in Cost DB
0P9P2MTnDFWgpzAECWRMfc,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
14XsuvhErDaQe9Ghiv9NHI,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
3V$ApEXsL4kuuKln_RMzx7,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
2kHoPrvTH4mgO72z01pDOc,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (staand),Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
0d193_IC94VBo0OC8YxmOX,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
2T7$dTI398mR34m8VeIw4m,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
1X9_auq7fAKPab7CpdR8v7,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
2X9Gop0bn3_x38P_1PGdAJ,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2859.99999213,0.0,N/A,0.0,No Match in Cost DB
23NrJ1a$r1DOY9eePDI0DJ,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1210.0,0.0,N/A,0.0,No Match in Cost DB
2E0UIyR1D8MwHXB_I7Dkrt,IfcWallStandardCase,buitenblad,03 mw-baksteen - geel (staand),Length,5620.00001377,0.0,N/A,0.0,No Match in Cost DB
2HHpDv_uDC4QWow2JwiAdZ,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,44.6303026768,0.0,N/A,0.0,No Match in Cost DB
3YDoxP1AL2yOJ5bNO5Jiuq,IfcWallStandardCase,zijwang dakk,99 Isolatie - Glaswol zacht,Length,68.0,0.0,N/A,0.0,No Match in Cost DB
2j63fN3Y59zRTHstj46MKH,IfcWallStandardCase,zijwang dakk,99 Isolatie - Glaswol zacht,Length,68.0,0.0,N/A,0.0,No Match in Cost DB
0n3286K797DvQM_Fi5RIsM,IfcWallStandardCase,zijwang dakk,99 Isolatie - Glaswol zacht,Length,68.0,0.0,N/A,0.0,No Match in Cost DB
2_aOxJ0vb20v1d5h5564dh,IfcWallStandardCase,zijwang dakk,99 Isolatie - Glaswol zacht,Length,68.0,0.0,N/A,0.0,No Match in Cost DB
3gnRbbc8f6xQGyDQ_NG2tX,IfcWallStandardCase,zijwang dakk,99 Isolatie - Glaswol zacht,Length,67.9843221653,0.0,N/A,0.0,No Match in Cost DB
11emksH1TFfeNTGT$0J1nP,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,844.0,0.0,N/A,0.0,No Match in Cost DB
1Xeom_rPb9RxptB79DEktP,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,844.0,0.0,N/A,0.0,No Match in Cost DB
0hCGa0m7L5vxYadRPxstkw,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
3JOyzS90z7NeKMHT$tWAAY,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,3312.00002037,0.0,N/A,0.0,No Match in Cost DB
1DbP0KrnLBu9P61DsvE4$d,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,3945.0,0.0,N/A,0.0,No Match in Cost DB
2U_SkEGmL8xOrgREFcAZVV,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,934.999999998,0.0,N/A,0.0,No Match in Cost DB
3uEMFzu2v8GRvw8kqNTH4S,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1465.0,0.0,N/A,0.0,No Match in Cost DB
3ls5Dm7gH70eH43kipcgjP,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - hydro,Length,1350.0,0.0,N/A,0.0,No Match in Cost DB
2VqWkt35X9yQtKQjAy_Y54,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
30d$oCa$97QwnV5mZFo6CK,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,510.0,0.0,N/A,0.0,No Match in Cost DB
1KN7KJjST5sxuq4IDdIZ1v,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - hydro,Length,1234.99997629,0.0,N/A,0.0,No Match in Cost DB
2ZiBjkwkb9Tw6JeNNhNy0C,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - hydro,Length,1632.47681852,0.0,N/A,0.0,No Match in Cost DB
3YLJyxBUz6tByQMuL5pipR,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,413.0,0.0,N/A,0.0,No Match in Cost DB
1J9G$AMj5D8ePpFewsM_ee,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1562.47681852,0.0,N/A,0.0,No Match in Cost DB
2niu_iCwbDV8RTwkUv3xsE,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1491.99998368,0.0,N/A,0.0,No Match in Cost DB
3Zz4XmJlvDFxeVZaItTzNS,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1492.00008582,0.0,N/A,0.0,No Match in Cost DB
3G7K2WeEz6Yx3gFem0Mu8N,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2272.52312881,0.0,N/A,0.0,No Match in Cost DB
1ZZOV6oCb65REUbS44kIiy,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2584.49993741,0.0,N/A,0.0,No Match in Cost DB
1oJyju8TLF2fHh517_OS1e,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1025.0,0.0,N/A,0.0,No Match in Cost DB
34GGUGAIfFtxn_c95jJjry,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - hydro,Length,1737.0,0.0,N/A,0.0,No Match in Cost DB
2kKKJCXvb8$uI5opVLCiQE,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - hydro,Length,290.0,0.0,N/A,0.0,No Match in Cost DB
1jwWHfvA56nwQIdYNHWi21,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1635.0,0.0,N/A,0.0,No Match in Cost DB
1nk4MALuvFOBEQoHF5$rG7,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2233.99996198,0.0,N/A,0.0,No Match in Cost DB
32BRu80e95IgL7sHEAaW4K,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,775.0,0.0,N/A,0.0,No Match in Cost DB
11isJmlKb6GuisJNxWKISc,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,286.0,0.0,N/A,0.0,No Match in Cost DB
1z1vUhjSD0DA4$hE7I0_5_,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
0Y0Dldwy50Eg_FPmXF$IEI,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,700.0,0.0,N/A,0.0,No Match in Cost DB
0bPVJE8dDCJuZfC321Nz06,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,3558.99983013,0.0,N/A,0.0,No Match in Cost DB
0cr6SQeNT879fCrehfWeM7,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2258.0,0.0,N/A,0.0,No Match in Cost DB
0VfEUH2Vj3ARUZ0FmZ51oJ,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,552.04489914,0.0,N/A,0.0,No Match in Cost DB
09ftZfqDr4NAqliSbe_Q2x,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,724.0,0.0,N/A,0.0,No Match in Cost DB
2qiB0g_bbDCwZnOTvTZQ6o,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2914.0,0.0,N/A,0.0,No Match in Cost DB
3CCqrUrgH98hGVnr$ZylYm,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,3199.95510086,0.0,N/A,0.0,No Match in Cost DB
0CqTK2cer2YubDT0sUqCjK,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,10842.0,0.0,N/A,0.0,No Match in Cost DB
3UBzAzajr5q8aCMUEKo4IM,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2522.0,0.0,N/A,0.0,No Match in Cost DB
2yLc5m5c562gD7oOBx$ZML,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,5243.00016987,0.0,N/A,0.0,No Match in Cost DB
3yqEwZ1P5D79qJ$faewDWt,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,1828.99993741,0.0,N/A,0.0,No Match in Cost DB
1s8is3Uiv7tQGUsBmvA$Si,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,550.0,0.0,N/A,0.0,No Match in Cost DB
0deLVuR01FZAQAP50$NggQ,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,845.0,0.0,N/A,0.0,No Match in Cost DB
2ZmMppv5rB_ONxxlP9t69C,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,390.0,0.0,N/A,0.0,No Match in Cost DB
1BQPStyIP71erNv7anlefJ,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2172.52312423,0.0,N/A,0.0,No Match in Cost DB
3SiUNxtcn0yQfTkkuMVtbA,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,390.0,0.0,N/A,0.0,No Match in Cost DB
2A$7uUIbP13B7P0LW_wNaR,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,286.0,0.0,N/A,0.0,No Match in Cost DB
1jYNjECon1MwxCVxTA6CsR,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,1215.00008941,0.0,N/A,0.0,No Match in Cost DB
0TQftTqorEnA$V3IcZujpF,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,434.0,0.0,N/A,0.0,No Match in Cost DB
0Kx3M5Ak15Xe2RV4CREhVl,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,434.0,0.0,N/A,0.0,No Match in Cost DB
1mixsyQgL2yPSXNO8DXz33,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,615.000151992,0.0,N/A,0.0,No Match in Cost DB
1adPyP$S5FOuoo6jijMkB5,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,630.0,0.0,N/A,0.0,No Match in Cost DB
0jnEXUcjnDq8kxq1jLk0I5,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,630.0,0.0,N/A,0.0,No Match in Cost DB
25xnmjtXDBEeYnceWKw7hY,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,10842.0,0.0,N/A,0.0,No Match in Cost DB
3A25_zHmn6zvE6RvYBE4vL,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,2928.0,0.0,N/A,0.0,No Match in Cost DB
2tjIJivgn4axF2ewhddO9d,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,3199.95510086,0.0,N/A,0.0,No Match in Cost DB
1wVDx$yUr7JvYDVbX62qca,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,724.0,0.0,N/A,0.0,No Match in Cost DB
3Oiw4ELt1BaBeKn0mDwzz7,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,552.04489914,0.0,N/A,0.0,No Match in Cost DB
084e5AQmT0uflc7GA4Kii$,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2258.0,0.0,N/A,0.0,No Match in Cost DB
1PdtDF7oTDvA0vo83lvpNZ,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2914.0,0.0,N/A,0.0,No Match in Cost DB
3ZrkktGzTA2AWEqU4sCSU0,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,1349.00031849,0.0,N/A,0.0,No Match in Cost DB
1qSuEDSd1E8ftzFK1HXdBc,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2539.99999213,0.0,N/A,0.0,No Match in Cost DB
3NC1dYtqL1pRl7LXtoL4QX,IfcWallStandardCase,buitenblad,03 mw-baksteen - bruin (liggend),Length,1480.00002935,0.0,N/A,0.0,No Match in Cost DB
3JaHyppKTBGBnjCpoJt74v,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1715.0,0.0,N/A,0.0,No Match in Cost DB
2r4e5jHWfDKhLK$Is1u15D,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1715.0,0.0,N/A,0.0,No Match in Cost DB
0FdLbmS_r6Ch8VPitxry03,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2539.99999213,0.0,N/A,0.0,No Match in Cost DB
232kvyKbLFYgj8ZO97j_As,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,44.6303026768,0.0,N/A,0.0,No Match in Cost DB
1G6YT_8LrAC8$aW$ayM0qB,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,1305.0,0.0,N/A,0.0,No Match in Cost DB
32cOaJbaP9VOemKr9dYXtJ,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1715.0,0.0,N/A,0.0,No Match in Cost DB
1HTzx6dK99rxYirl5arG$b,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,1715.0,0.0,N/A,0.0,No Match in Cost DB
05PISK4lv4tAMDc9oYQUQO,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,630.0,0.0,N/A,0.0,No Match in Cost DB
3XEK0$_UjAlwZMwjEFf978,IfcWallStandardCase,binnenblad,03 Metselwerk - kalkzandsteen C,Length,630.0,0.0,N/A,0.0,No Match in Cost DB
2JPdNMyFX7BeGxw9gHJ640,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
0T0_lwb8vCZ82bqHL85eAN,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,3312.00002037,0.0,N/A,0.0,No Match in Cost DB
05yuQkJxb22el7nxTgecJc,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,3945.0,0.0,N/A,0.0,No Match in Cost DB
0RcMlaEQT1OPaNSwo8vOeV,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,934.999999998,0.0,N/A,0.0,No Match in Cost DB
1SHwwggSX5N85G1pvxbVJs,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1435.0,0.0,N/A,0.0,No Match in Cost DB
1aanU1sID4GuGI4tqWjizO,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1350.0,0.0,N/A,0.0,No Match in Cost DB
18QJYzL6z4iAOHp4H6Ay3e,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
1GALR4lb1EXeRUW8L575n7,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2846.0,0.0,N/A,0.0,No Match in Cost DB
2bF_5Z$bP7cgvJFU8oBkt4,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,510.0,0.0,N/A,0.0,No Match in Cost DB
1TcWO8$wXBkfgTkeXVZkte,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1135.0,0.0,N/A,0.0,No Match in Cost DB
2U1qifvIT5ge0qFAL2VUhi,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,4504.47691851,0.0,N/A,0.0,No Match in Cost DB
2WJjAV$8v4jOUzZCgqJCcm,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1632.47681852,0.0,N/A,0.0,No Match in Cost DB
3nEQqWNWTE_v9UbdS1CA69,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,413.0,0.0,N/A,0.0,No Match in Cost DB
35lxEQN1T28BAoF82UTp4p,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1491.99998368,0.0,N/A,0.0,No Match in Cost DB
1STt9H3In5quyR1zJeBmHK,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1492.00008582,0.0,N/A,0.0,No Match in Cost DB
1QdoUqDr1FNhj$RUw0amva,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2272.52312881,0.0,N/A,0.0,No Match in Cost DB
3Y$Zx5Ilj20hTV9WYChn09,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2584.49993741,0.0,N/A,0.0,No Match in Cost DB
18b_p0iTHCeOdrecTjmnfy,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
1ZbRQwjUz9DQ98KhTax8G9,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1562.47681852,0.0,N/A,0.0,No Match in Cost DB
3gDDH0mPrAzfl6dkPI$_uZ,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,700.0,0.0,N/A,0.0,No Match in Cost DB
0fP8MV2Y52$vpMZsHCVKvA,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,550.0,0.0,N/A,0.0,No Match in Cost DB
0$rXI4QKH23g$k0kmZL$uo,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,390.0,0.0,N/A,0.0,No Match in Cost DB
1tE5Pvx2b1b91s5G2OMYFP,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2142.52312764,0.0,N/A,0.0,No Match in Cost DB
1DJtnvOrX1OOYupc3T5tCZ,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,390.0,0.0,N/A,0.0,No Match in Cost DB
2UBG6Q7d5DDBiKwUwETbGj,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,149.999993559,0.0,N/A,0.0,No Match in Cost DB
1dAtUpLDz73PTe3wIpQOtG,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,2928.0,0.0,N/A,0.0,No Match in Cost DB
3lUaefqT14jRJXPO$2osRB,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,916.0,0.0,N/A,0.0,No Match in Cost DB
3$8ejY9wb5C8Jjn_NcmDw8,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,1650.0,0.0,N/A,0.0,No Match in Cost DB
0apuv$1UrB68Hd8$GUUl1U,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,2928.0,0.0,N/A,0.0,No Match in Cost DB
1YAmFJ8PrFRPmTAUAfERk_,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,724.0,0.0,N/A,0.0,No Match in Cost DB
0$SpH8S2n2ufDBhk$ljbCs,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,552.04489914,0.0,N/A,0.0,No Match in Cost DB
0GUGYII3j58vHPlOrLYtw3,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2258.0,0.0,N/A,0.0,No Match in Cost DB
2_GpLiXvv0T9m7AS0ICKWx,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,2914.0,0.0,N/A,0.0,No Match in Cost DB
0uG931DjD31hhRwgBkGmit,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,5229.0,0.0,N/A,0.0,No Match in Cost DB
1e1zdP$AzC4AbSnq$yxhNh,IfcWallStandardCase,binnenwand,03 Metselwerk - kalkzandsteen C,Length,1886.50033977,0.0,N/A,0.0,No Match in Cost DB
1XUARZ_Oj8K9AyF3GV$kQz,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,44.6303026768,0.0,N/A,0.0,No Match in Cost DB
1Kd0rYVgj3ZQL11$4pv7wq,IfcWallStandardCase,liftwand,03 Metselwerk - kalkzandsteen C,Length,1305.0,0.0,N/A,0.0,No Match in Cost DB
0SzdhD7kXE$9LKStg07UwP,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,916.0,0.0,N/A,0.0,No Match in Cost DB
1xkmYzLHD1VPKdNI8y8Me1,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,916.0,0.0,N/A,0.0,No Match in Cost DB
0_E9R9yPzBxR$ZVU$pENfy,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
14SQKeTXT0bxeTGZbdgN$9,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,934.999999998,0.0,N/A,0.0,No Match in Cost DB
1WYR3a8rn1PwjMza2IEux8,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1350.0,0.0,N/A,0.0,No Match in Cost DB
1SEgqQn0HA4hebPvPql32A,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,343.0,0.0,N/A,0.0,No Match in Cost DB
03jDCRbWX5juY7T5suP$h9,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2846.0,0.0,N/A,0.0,No Match in Cost DB
0y7qZLfyTFRxJCpK$rGvlq,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,510.0,0.0,N/A,0.0,No Match in Cost DB
3sE5jXfPXFZgznxuVnQdCO,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1135.0,0.0,N/A,0.0,No Match in Cost DB
0nrTWb4DvCCQtpg5uNJSdv,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,413.0,0.0,N/A,0.0,No Match in Cost DB
2kIIPu2dr7u8bW3NRIt$iN,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1491.99998368,0.0,N/A,0.0,No Match in Cost DB
29$cvhYMr99eZZSTXex7YO,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,1492.0,0.0,N/A,0.0,No Match in Cost DB
0j5C6LoLTDdevKXyVVZKEr,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,2272.52312881,0.0,N/A,0.0,No Match in Cost DB
3TK6FSuO9AVg4wHo$O3IN3,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2539.99999213,0.0,N/A,0.0,No Match in Cost DB
1hsZ5cIZbElRpA938d3ffl,IfcWallStandardCase,kozijn,01 Hout - hardhout,Length,2539.99999213,0.0,N/A,0.0,No Match in Cost DB
3JDoqJnxb3Qe97DYfI5N2S,IfcWallStandardCase,separatiewand,99 Lichte scheidingswand - normaal,Length,700.0,0.0,N/A,0.0,No Match in Cost DB
