GlobalId,IfcType,Name,Tag,Material,QuantityName,QuantityValue
2OqtQrOIX5SgQiSf_8aJMC,IfcWall,buitenblad,98D376B5-6128-4572-A6AC-729F8891358C,03 mw-baksteen - bruin (staand),Length,1210.0
0B$TCMJjPBzRAR8ZOmGVuF,IfcWall,buitenblad,0BFDD316-4ED6-4BF5-B29B-22363041FE0F,03 mw-baksteen - bruin (liggend),Length,1210.0
2y7S$CXyT1DRAHPrckxu7F,IfcWall,buitenblad,BC1DCFCC-87C7-4135-B291-6759AEEF81CF,03 mw-baksteen - bruin (liggend),Length,145.774501239
2TrMoO439DxOlECBPIzO4S,IfcWall,buitenblad,9DD56C98-1032-4DED-8BCE-30B652F5811C,03 mw-baksteen - bruin (liggend),Length,577.772326722
38WNoiHDr8$Pci7QltamW4,IfcWall,buitenblad,C8817CAC-44DD-48FD-99AC-1DABF7930804,03 mw-baksteen - bruin (liggend),Length,144.060707481
0fvTtXunb1Fwv_e4ll9UPn,IfcWall,buitenblad,29E5DDE1-E319-413F-AE7E-A04BEF25E671,03 mw-baksteen - bruin (liggend),Length,1030.00020757
18Nc74m4zBDvow8cF_wmNX,IfcWall,buitenblad,485E61C4-C04F-4B37-9CBA-2263FEEB05E1,03 mw-baksteen - bruin (liggend),Length,1030.00020757
3jpVM5WZ16TeYfO6FM2grI,IfcWall,buitenblad,EDCDF585-8230-4676-88A9-6063D60AAD52,03 mw-baksteen - bruin (liggend),Length,1210.0
02OffYjAT1s8Msmi40pyAF,IfcWall,buitenblad,02629A62-B4A7-41D8-85B6-C2C100CFC28F,03 mw-baksteen - bruin (liggend),Length,1000.0
0aS6kmdNTA78a6rHPn0utA,IfcWall,buitenblad,24706BB0-9D77-4A1C-8906-D51671038DCA,03 mw-baksteen - bruin (liggend),Length,1210.0
2qVLSA1HjA7gEgBcbFEzQ$,IfcWall,HSB-element,B47D570A-051B-4A1E-A3AA-2E694F3BD6BF,01 plaatmateriaal - multiplex,Length,1030.0
2fHkuDHjr38vJAKjFDaE3T,IfcWall,buitenblad,A946EE0D-46DD-4323-94CA-52D3CD90E0DD,03 mw-baksteen - bruin (liggend),Length,839.999860473
0B6H$8Szr3t9w$7S$WA_aT,IfcWall,buitenblad,0B191FC8-73DD-43DC-9EBF-1DCFE02BE91D,03 mw-baksteen - bruin (liggend),Length,1039.99998451
10OU69waTEDvLdArMy4CnC,IfcWall,buitenblad,4061E189-EA47-4E37-9567-2B55BC10CC4C,03 mw-baksteen - bruin (liggend),Length,220.0
3VPfLoGP93KB2ZAJFRlJBf,IfcWall,binnenblad,DF669572-4192-4350-B0A3-2933DBBD32E9,03 Metselwerk - kalkzandsteen C,Length,3027.00004512
0GkhpndB96r98q9Zpfg0ks,IfcWall,buitenblad,10BABCF1-9CB2-46D4-9234-263CE9A80BB6,03 mw-baksteen - bruin (liggend),Length,1980.00007865
0278_Daw13meE7b8P6cVmO,IfcWall,buitenblad,021C8F8D-93A0-43C2-8387-94864699FC18,03 mw-baksteen - bruin (liggend),Length,1210.0
32E8b9i1P7UhL7O9IHfQCU,IfcWall,buitenblad,C2388949-B016-477A-B547-609491A5A31E,03 mw-baksteen - bruin (staand),Length,1210.0
0hxjm9AAf15upUBjgwA0Rn,IfcWall,buitenblad,2BEEDC09-28AA-4117-8CDE-2EDABA2806F1,03 mw-baksteen - bruin (liggend),Length,3116.56364569
1ew$4Yu4v9Vv4KrOFOPnZH,IfcWall,binnenblad,68EBF122-E04E-497F-9114-D583D86718D1,03 Metselwerk - kalkzandsteen C,Length,6000.0
33eAV7UCH3ivGX7bdUtSDE,IfcWall,buitenblad,C3A0A7C7-78C4-43B3-9421-1E59DEDDC34E,03 mw-baksteen - bruin (liggend),Length,356.0001207
2NK6L58znE3x0jludfQJ0Q,IfcWall,knieschot,97506545-23DC-4E0F-B02D-BF89E969301A,01 plaatmateriaal - spaanplaat - wit,Length,1606.0
3tN_Pe9Bn2su$y5CGYbUOg,IfcWall,knieschot,F75FE668-24BC-42DB-8FFC-14C42295E62A,01 plaatmateriaal - spaanplaat - wit,Length,491.000000405
3HXFH_8Kf3ixZJgb7yuoAq,IfcWall,buitenblad,D184F47E-214A-43B3-B8D3-AA51FCE322B4,03 mw-baksteen - bruin (liggend),Length,325.175605514
2jJFj_IGr059N3J3HNyAwC,IfcWall,knieschot,AD4CFB7E-490D-4014-95C3-4C3457F0AE8C,01 plaatmateriaal - spaanplaat - wit,Length,1201.00009707
3RS6khZcH6xe8eMNVG5kXl,IfcWall,binnenblad,DB706BAB-8E64-46EE-8228-5977D016E86F,03 Metselwerk - kalkzandsteen C,Length,1186.00000787
3xcd5VqGn5fu$PUBghiK4$,IfcWall,binnenblad,FB9A715F-D10C-45A7-8FD9-78BAABB1413F,03 Metselwerk - kalkzandsteen C,Length,11772.0101972
0vR_41KwL8TONUw$RC45Tp,IfcWall,buitenblad,396FE101-53A5-4875-85DE-EBF6CC105773,03 mw-baksteen - geel (staand),Length,350.0
2xq1ULvID0ZhZQyYVmG_x8,IfcWall,buitenblad,BBD01795-E523-408E-B8DA-F227F043EEC8,03 mw-baksteen - geel (staand),Length,1210.0
1jf6xhOyP38hazktRRDqpM,IfcWall,buitenblad,6DA46EEB-63C6-4322-B93D-BB76DB374CD6,03 mw-baksteen - geel (staand),Length,95.0001612963
1KWjkyI$n118qPzNlbN$tk,IfcWall,buitenblad,5482DBBC-4BFC-4104-8D19-F57BE55FFDEE,03 mw-baksteen - geel (staand),Length,920.000065176
03bsiTWZnDxOuJzgGQiRYN,IfcWall,buitenblad,03976B1D-823C-4DED-8E13-F6A41AB1B897,03 mw-baksteen - geel (staand),Length,1210.0
2q0u5mFjD3c9$BNFL_WViM,IfcWall,buitenblad,B4038170-3ED3-4398-9FCB-5CF57E81FB16,03 mw-baksteen - geel (staand),Length,1645.00007435
3pvjKhWy13A9kxY9YJFWVh,IfcWall,buitenblad,F3E6D52B-83C0-4328-9BBB-8898933E07EB,03 mw-baksteen - geel (staand),Length,8680.00042288
3s4FafcUf5Vg95Kh0woD3O,IfcWall,buitenblad,F610F929-99EA-457E-A245-52B03AC8D0D8,03 mw-baksteen - geel (liggend),Length,1244.98981068
2c_AF5wUTF1QfaOZAIaoc_,IfcWall,buitenblad,A6F8A3C5-E9E7-4F05-AA64-6232929329BE,03 mw-baksteen - geel (liggend),Length,145.000161296
1i40eUabT0jBHvLTD9ciNT,IfcWall,buitenblad,6C100A1E-9257-40B4-B479-55D3499AC5DD,03 mw-baksteen - geel (liggend),Length,2750.0
3vqnVssVr38PmaxLZRlkiQ,IfcWall,buitenblad,F9D317F6-D9FD-4321-9C24-ED58DBBEEB1A,03 mw-baksteen - geel (liggend),Length,829.999992132
1rSzOTGwP5sAz8s_QFzsbt,IfcWall,buitenblad,7573D61D-43A6-45D8-AF48-DBE68FF76977,03 mw-baksteen - geel (liggend),Length,1210.00000787
02RLewsq14rfNfUfsrYydb,IfcWall,buitenblad,026D5A3A-DB40-44D6-95E9-7A9DB58BC9E5,03 mw-baksteen - geel (liggend),Length,1210.00000787
0UqYpHM_f69uGDRRbUc$FH,IfcWall,buitenblad,1ED22CD1-5BEA-4627-840D-6DB95E9BF3D1,03 mw-baksteen - geel (liggend),Length,2285.00001504
0vMW8cByPFX8BI$W96Sbm3,IfcWall,buitenblad,395A0226-2FC6-4F84-82D2-FE0246725C03,03 mw-baksteen - geel (liggend),Length,145.000040597
31FCK2RS1EuA77gZKV2XJD,IfcWall,buitenblad,C13CC502-6DC0-4EE0-A1C7-AA351F0A14CD,03 mw-baksteen - bruin (liggend),Length,1783.99955294
23PS8rQv5E1BulEvT_9Lm4,IfcWall,knieschot,8365C235-6B91-4E04-BE2F-3B977E255C04,01 plaatmateriaal - spaanplaat - wit,Length,1492.0
3So0XCTXD9LOOcc8xKMDxu,IfcWall,dakisolatie,DCC8084C-7613-4955-8626-988ED458DEF8,99 Isolatie - Glaswol 190mm,Length,220.0
0x8663Ubf6t9GPNfvbHat5,IfcWall,liftwand,3B206183-7A5A-46DC-9419-5E9E65464DC5,03 Metselwerk - kalkzandsteen C,Length,1305.0
3P4RIlUy168hDz$MlvcMUR,IfcWall,binnenblad,D911B4AF-7BC0-4622-B37D-FD6BF999679B,03 Metselwerk - kalkzandsteen C,Length,3564.00000502
32bwVvXTDCG9KBVnHmBwjs,IfcWall,zijwang dakk,C297A7F9-85D3-4C40-950B-7F14702FAB76,01 plaatmateriaal - spaanplaat - wit,Length,821.786005103
0yfAXMIyTD4OemjMEjshON,IfcWall,knieschot,3CA4A856-4BC7-4D11-8A30-B563ADDAB617,01 plaatmateriaal - spaanplaat - wit,Length,2316.99999959
1gx0Xl4ar0_QVYF7WPkiWw,IfcWall,knieschot,6AEC086F-124D-40F9-A7E2-3C7819BAC83A,01 plaatmateriaal - spaanplaat - wit,Length,908.0
1a2lgRlTX5$vytE5V2eVMD,IfcWall,zijwang dakk,640AFA9B-BDD8-45FF-9F37-3857C2A1F58D,01 plaatmateriaal - spaanplaat - wit,Length,821.785863989
3I1SbPKkL4zAlqpNU0djSH,IfcWall,zijwang dakk,D205C959-52E5-44F4-ABF4-CD77809ED711,01 plaatmateriaal - spaanplaat - wit,Length,821.785863989
0N87rS0p59MefjiinSTPbO,IfcWall,knieschot,17207D5C-0331-495A-8A6D-B2CC5C759958,01 plaatmateriaal - spaanplaat - wit,Length,1492.0
0YU639B0b26vJoT3EwCZ1S,IfcWall,knieschot,227860C9-2C09-421B-94F2-7433BA32305C,01 plaatmateriaal - spaanplaat - wit,Length,908.0
2EvgfrVCvBDRKMUr9VcRni,IfcWall,zijwang dakk,8EE6AA75-7CCE-4B35-B516-7B525F99BC6C,01 plaatmateriaal - spaanplaat - wit,Length,821.770447968
1DGUzGqYPA48wqrK_0zvye,IfcWall,zijwang dakk,4D41EF50-D226-4A10-8EB4-D54F80F79F28,01 plaatmateriaal - spaanplaat - wit,Length,821.770447968
1p1FF_z_f4WQbihlDHKOVU,IfcWall,zijwang dakk,7304F3FE-F7EA-4481-A96C-AEF3515187DE,01 plaatmateriaal - spaanplaat - wit,Length,85.0843221653
3BRCTWHh97vv6a5eleOkf9,IfcWall,zijwang dakk,CB6CC760-46B2-47E7-91A4-168BE862EA49,01 plaatmateriaal - spaanplaat - wit,Length,821.770447968
0VtorzIgT4YQ3IWHyNlS39,IfcWall,zijwang dakk,1FDF2D7D-4AA7-4489-A0D2-811F17BDC0C9,01 plaatmateriaal - spaanplaat - wit,Length,821.770447968
3CZIhaS2X1axbTF8juS7Mz,IfcWall,zijwang dakk,CC8D2AE4-7028-4193-B95D-3C8B787075BD,01 plaatmateriaal - spaanplaat - wit,Length,85.0843221653
1iVtHa_7f46e6rXH_0ueYM,IfcWall,zijwang dakk,6C7F7464-F87A-441A-81B5-851F80E28896,01 plaatmateriaal - spaanplaat - wit,Length,85.0843221653
1X1dyx5u95kBdimFBlNdD7,IfcWall,buitenblad,61067F3B-1782-45B8-B9EC-C0F2EF5E7347,03 mw-baksteen - bruin (liggend),Length,650.0
1W6YoNnJr89eUNAg7yarIz,IfcWall,buitenblad,601A2C97-C53D-4826-8797-2AA1FC9354BD,03 mw-baksteen - bruin (liggend),Length,600.0
3epBlD4FL6Ufbmfw91XuQv,IfcWall,buitenblad,E8CCBBCD-10F5-467A-9970-A7A2418786B9,03 mw-baksteen - bruin (liggend),Length,4519.99992773
30WEjfMGz3yuCn14_i4kip,IfcWall,binnenblad,C080EB69-590F-43F3-8331-044FAC12EB33,03 Metselwerk - kalkzandsteen C,Length,3719.9997139
2kVGJvQZL0mAExkU9324Cw,IfcWall,separatiewand,AE7D04F9-6A35-40C0-A3BB-B9E24308433A,99 Lichte scheidingswand - normaal,Length,1302.00004903
1Mi7kgLg5AVPl4maq3n2Gg,IfcWall,separatiewand,56B07BAA-56A1-4A7D-9BC4-C24D03C4242A,99 Lichte scheidingswand - normaal,Length,1465.0
1lwY_TdJr2cPYIacxTvNwI,IfcWall,separatiewand,6FEA2F9D-9D3D-4299-9892-926EDDE57E92,99 Lichte scheidingswand - normaal,Length,1350.0
3nYzqJhnfBkOR94jliuzeB,IfcWall,separatiewand,F18BDD13-AF1A-4BB9-86C9-12DBECE3DA0B,99 Lichte scheidingswand - normaal,Length,1135.0
36eFiCXT94$epOezE7s33Q,IfcWall,separatiewand,C6A0FB0C-85D2-44FE-8CD8-A3D387D830DA,99 Lichte scheidingswand - normaal,Length,3146.0
3d11Rmvt5C6wKW52oYhu3V,IfcWall,separatiewand,E70416F0-E771-4C1B-A520-142CA2AF80DF,99 Lichte scheidingswand - normaal,Length,3341.0
049lATq1LDCPRaEaNkDT7E,IfcWall,separatiewand,0426F29D-D015-4D31-96E4-3A45EE35D1CE,99 Lichte scheidingswand - normaal,Length,5742.00002935
0N6xlCed99mPtUuN7Qd65B,IfcWall,separatiewand,171BBBCC-A272-49C1-9DDE-E171DA9C614B,99 Lichte scheidingswand - normaal,Length,950.0
3_KLM_wLHAKg4j6BDg71DH,IfcWall,separatiewand,FE5155BE-E954-4A52-A12D-18B36A1C1351,99 Lichte scheidingswand - hydro,Length,2010.0
1wiWGNReP648JAaHUzIpH7,IfcWall,separatiewand,7AB20417-6E86-4610-84CA-9117BD4B3447,99 Lichte scheidingswand - hydro,Length,3554.47691851
2g6fy99p57ceCZvYI38wB6,IfcWall,separatiewand,AA1A9F09-2731-479A-8323-E6248323A2C6,99 Lichte scheidingswand - normaal,Length,1352.0
0tXk1VggPDAu8Pm5b9CfDe,IfcWall,separatiewand,3786E05F-AAA6-4D2B-8219-C05949329368,99 Lichte scheidingswand - normaal,Length,4032.00005811
3v6F8ltknAuO1JJakibxnI,IfcWall,separatiewand,F918F22F-DEEC-4AE1-8053-4E4BAC97BC52,99 Lichte scheidingswand - hydro,Length,2950.00004903
3_oxSjdbrA2vjqc3bWxC2g,IfcWall,separatiewand,FECBB72D-9E5D-4A0B-9B74-983960ECC0AA,99 Lichte scheidingswand - normaal,Length,2409.99995097
3viuF7apj30uTA$BnbmYaw,IfcWall,separatiewand,F9B383C7-933B-4303-874A-FCBC65C2293A,99 Lichte scheidingswand - hydro,Length,2205.00004903
2Fvh2bjBf7VvAXtB48RNxw,IfcWall,separatiewand,8FE6B0A5-B4BA-477F-92A1-DCB1086D7EFA,99 Lichte scheidingswand - normaal,Length,1417.0
24dxcSg8f1yBqpqT3Ttjz8,IfcWall,separatiewand,849FB99C-A88A-41F0-BD33-D1D0DDDEDF48,99 Lichte scheidingswand - normaal,Length,1900.0
0cEZV1n5jF8RUNCsgczqnw,IfcWall,separatiewand,263A37C1-C45B-4F21-B797-336AA6F74C7A,99 Lichte scheidingswand - normaal,Length,1284.99998397
3qnBAcChL4Vx5NE2JgS9DS,IfcWall,separatiewand,F4C4B2A6-32B5-447F-B157-3824EA70935C,99 Lichte scheidingswand - normaal,Length,320.0
143VmHA6z6_9Ju$8nLSk75,IfcWall,separatiewand,440DFC11-286F-46F8-94F8-FC8C5572E1C5,99 Lichte scheidingswand - normaal,Length,2724.00000158
2y5dj7DKz9HvF8RYQofDdA,IfcWall,separatiewand,BC167B47-354F-4947-93C8-6E26B2A4D9CA,99 Lichte scheidingswand - hydro,Length,1433.00004903
0dYXTnq1T6TvUR6OKvH25L,IfcWall,separatiewand,278A1771-D017-4677-979B-198539442155,99 Lichte scheidingswand - hydro,Length,1711.0
2_PD0MSuX0qeRQMB0w4Za0,IfcWall,separatiewand,BE64D016-7388-40D2-86DA-58B03A123900,99 Lichte scheidingswand - normaal,Length,950.0
0WoZLLChzDIvoZsmSZcBDg,IfcWall,separatiewand,20CA3555-32BF-4D4B-9CA3-DB072398B36A,99 Lichte scheidingswand - hydro,Length,1922.00009999
3IuK8$_ZHAJw36Pw2gYslk,IfcWall,zijwang dakk,D2E1423F-FA34-4A4F-A0C6-67A0AA8B6BEE,01 plaatmateriaal - spaanplaat - wit,Length,821.786005103
3U4osC1p5EqwcBW8F2DJ6K,IfcWall,separatiewand,DE132D8C-0731-4ED3-A98B-8083C2353194,99 Lichte scheidingswand - normaal,Length,3329.50006259
28wb0jU9b5qeDiiKq5PVkR,IfcWall,binnenblad,88EA502D-7899-45D2-836C-B14D0565FB9B,03 Metselwerk - kalkzandsteen C,Length,2777.99999498
0wy5YnvrH2ZOH2izVhvOeV,IfcWall,binnenblad,3AF058B1-E754-428D-8442-B3D7EBE58A1F,03 Metselwerk - kalkzandsteen C,Length,3001.00011412
2Ge90Q03n0MANbJpOUtA4_,IfcWall,binnenblad,90A0901A-003C-4058-A5E5-4F361EDCA13E,03 Metselwerk - kalkzandsteen C,Length,2778.0
0DoMC7RY1C4u1e7ehHzO9a,IfcWall,liftwand,0DC96307-6E20-4C13-8068-1E8AD1F58264,03 Metselwerk - kalkzandsteen C,Length,1650.0
3DGQEI9Mn2nPDr4X9RyE6B,IfcWall,liftwand,CD41A392-256C-42C5-9375-12125BF0E18B,03 Metselwerk - kalkzandsteen C,Length,2928.0
2Bxgu8k2L9pfsSj3Di_iJI,IfcWall,liftwand,8BEEAE08-B825-49CE-9D9C-B4336CFAC4D2,03 Metselwerk - kalkzandsteen C,Length,345.0
3_iO12ohL1_ho4SqhocKBY,IfcWall,buitenblad,FEB18042-CAB5-41FA-BC84-734AF29942E2,03 mw-baksteen - bruin (liggend),Length,1209.33011746
12grnadITFjfJK8cHbftP3,IfcWall,balkonopstand,42AB5C64-9D27-4FB6-94D4-226465A77643,03 mw-baksteen - bruin (liggend),Length,1222.08883291
3MbRrcI21CE98sQs6t3WRb,IfcWall,balkonopstand,D695BD66-4820-4C38-9236-6B61B70E06E5,03 mw-baksteen - bruin (liggend),Length,968.940812062
2gGcTEl0v0ShI1XyO_sw82,IfcWall,balkonopstand,AA42674E-BC0E-4072-B481-87C63EDBA202,03 mw-baksteen - bruin (liggend),Length,569.97989906
1neRZM3Jz4YRFBbSzyVXpb,IfcWall,balkonopstand,71A1B8D6-0D3F-4489-B3CB-95CF7C7E1CE5,03 mw-baksteen - bruin (liggend),Length,519.692792723
3oqP6P3$n36BZp4seP6jBe,IfcWall,balkonopstand,F2D19199-0FFC-4318-B8F3-136A191AD2E8,03 mw-baksteen - bruin (liggend),Length,955.404241725
2ukcZZOQX3hvxY6QWgxpl_,IfcWall,buitenblad,B8BA68E3-61A8-43AF-9EE2-19A82AEF3BFE,03 mw-baksteen - bruin (liggend),Length,1063.08299872
2Q8nE94kjBZQ9wLLJEIi7a,IfcWall,buitenblad,9A231389-12EB-4B8D-A27A-5554CE4AC1E4,03 mw-baksteen - bruin (liggend),Length,627.772187195
2KNXXMxvT9KwmfbIdOJvFZ,IfcWall,buitenblad,945E1856-EF97-4953-AC29-9529D84F93E3,03 mw-baksteen - bruin (liggend),Length,1321.54904914
3gpatvkjr49vcFHijloS3i,IfcWall,buitenblad,EACE4DF9-BADD-4427-998F-46CB6FC9C0EC,03 mw-baksteen - bruin (liggend),Length,1063.08286672
0_eHrpDSL0BenGv3Mcv8fS,IfcWall,buitenblad,3EA11D73-35C5-402E-8C50-E435A6E48A5C,03 mw-baksteen - bruin (liggend),Length,577.772326722
2gk5LNkGDAiezdMGuWISeo,IfcWall,buitenblad,AAB85557-B903-4AB2-8F67-590E2049CA32,03 mw-baksteen - bruin (liggend),Length,1210.0
2T0DOi9tPAZBOy2yjz78BB,IfcWall,buitenblad,9D00D62C-2776-4A8C-B63C-0BCB7D1C82CB,03 Metselwerk - cellenbeton,Length,3505.49457753
2adNDBpjPCFx0FjvPzxk4J,IfcWall,buitenblad,A49D734B-CED6-4C3F-B00F-B7967DEEE113,03 mw-baksteen - bruin (liggend),Length,1130.0
3iLtr1ui53ofDOXEJX4gjT,IfcWall,buitenblad,EC577D41-E2C1-43CA-9358-84E4E112AB5D,03 mw-baksteen - geel (staand),Length,595.000054488
2AN3EpcXvFk9pPcpHH7MhD,IfcWall,buitenblad,8A5C33B3-9A1E-4FB8-9CD9-9B34511D6ACD,03 mw-baksteen - bruin (liggend),Length,840.000046215
1YQyrPEXHBLxjACMwg6JFx,IfcWall,buitenblad,626BCD59-3A14-4B57-BB4A-316EAA1933FB,03 mw-baksteen - bruin (liggend),Length,1210.0
3qwqZPeTDBNwoqje$5Pg6w,IfcWall,buitenblad,F4EB48D9-A1D3-4B5F-ACB4-B68FC566A1BA,03 mw-baksteen - geel (staand),Length,595.000054488
0gjkZSaxz2lQqbBG8NzPmQ,IfcWall,buitenblad,2AB6E8DC-93BF-42BD-AD25-2D0217F59C1A,03 mw-baksteen - geel (staand),Length,1130.00000787
0y8InRC0PA_QAR3SQu10jj,IfcWall,buitenblad,3C212C5B-3006-4AF9-A29B-0DC6B8040B6D,03 mw-baksteen - geel (staand),Length,1130.00000787
2IGgkY9NzFsO6L9Hw4opSW,IfcWall,buitenblad,9242ABA2-257F-4FD9-8195-251E84CB3720,03 mw-baksteen - geel (staand),Length,644.999953882
3ywoxytLL6Ze1mLcpf_CYM,IfcWall,buitenblad,FCEB2EFC-DD55-468E-8070-566CE9F8C896,03 mw-baksteen - geel (staand),Length,279.999963886
0Dfap14aP2YP8pZtG63oRO,IfcWall,buitenblad,0DA64CC1-1246-4289-9233-8F74060F26D8,03 mw-baksteen - bruin (liggend),Length,1130.00010085
3SaiHeo5LCzxecqRkOokyn,IfcWall,buitenblad,DC92C468-C855-4CF7-BA26-D1BB98CAEF31,03 mw-baksteen - bruin (liggend),Length,1210.0
0rNbUsEKD4XBbyiiTLa27n,IfcWall,buitenblad,355E57B6-3943-4484-B97C-B2C7559021F1,03 mw-baksteen - bruin (liggend),Length,839.999852937
1PycZDUoP84w58oDIbUMKc,IfcWall,buitenblad,59F268CD-7B26-4813-A148-C8D4A5796526,03 mw-baksteen - bruin (liggend),Length,1039.99998451
34boc95w531BHjQiyeFScJ,IfcWall,buitenblad,C4972989-17A1-4304-B46D-6ACF283DC993,03 mw-baksteen - bruin (liggend),Length,839.999860473
3HJMA9pCn1i8rqTdIY$FGx,IfcWall,buitenblad,D14D6289-CCCC-41B0-8D74-7674A2FCF43B,03 mw-baksteen - bruin (liggend),Length,1210.0
0I$hY8NrnD9uJssTrChZth,IfcWall,buitenblad,12FEB888-5F5C-4D27-84F6-D9DD4CAE3DEB,03 mw-baksteen - geel (staand),Length,279.999963886
155JGPm0v1bRun6HwItrP8,IfcWall,buitenblad,45153419-C00E-4195-BE31-191E92DF5648,03 mw-baksteen - geel (liggend),Length,245.0
0IDKbAsN90HOIaSuxh7$D_,IfcWall,buitenblad,1235494A-D972-4045-84A4-738EEB1FF37E,03 mw-baksteen - geel (liggend),Length,245.0
3TJALh2NH58fnTzUmA$xeG,IfcWall,buitenblad,DD4CA56B-0974-4522-9C5D-F5EC0AFFBA10,03 mw-baksteen - geel (staand),Length,950.999981264
0Js8lcInj8zAwW4RtybLWO,IfcWall,buitenblad,13D88BE6-4B1B-48F4-AEA0-11BDFC955818,03 mw-baksteen - bruin (liggend),Length,220.0
3_66xHtdD00gDHwZ35Ec9S,IfcWall,buitenblad,FE186ED1-DE73-4002-A351-EA30C53A625C,03 mw-baksteen - bruin (liggend),Length,959.999793155
3m9Hy1M75BH9VBDXHStI5B,IfcWall,buitenblad,F0251F01-5871-4B44-97CB-36145CDD214B,03 mw-baksteen - geel (liggend),Length,245.0
2OIWyGBtrCv8R3lIQz00C2,IfcWall,buitenblad,984A0F10-2F7D-4CE4-86C3-BD26BD000302,03 mw-baksteen - geel (liggend),Length,260.0
1TiiPVUKD2aPYlSpzVRUs8,IfcWall,buitenblad,5DB2C65F-7943-4291-98AF-733F5F6DED88,03 mw-baksteen - geel (staand),Length,909.999793155
2OIA0__HjCZQxPB5tMpYIZ,IfcWall,buitenblad,9848A03E-F91B-4C8D-AED9-2C5DD6CE24A3,03 mw-baksteen - bruin (liggend),Length,3830.67018304
3ENEtGT0P2aOgPXmUQo9L5,IfcWall,buitenblad,CE5CEDD0-7406-4291-8A99-87079AC89545,03 mw-baksteen - geel (staand),Length,3585.00055518
3nxm$Vo_XDpfp4gaIyp2WC,IfcWall,buitenblad,F1EF0FDF-CBE8-4DCE-9CC4-AA44BCCC280C,03 mw-baksteen - bruin (liggend),Length,627.772187195
2X7K0fWBzEBwqRpOV6YOyi,IfcWall,buitenblad,A11D4029-80BF-4E2F-AD1B-CD87C6898F2C,03 mw-baksteen - geel (staand),Length,594.999953882
3NSXc2oELEOw72BpEhL0Ho,IfcWall,buitenblad,D7721982-C8E5-4E63-A1C2-2F33AB540472,03 mw-baksteen - bruin (liggend),Length,220.0
1XEOpfOLnB7viu19VwOX3c,IfcWall,balkonopstand,61398CE9-615C-4B1F-9B38-0497FA6210E6,03 mw-baksteen - bruin (liggend),Length,569.613167905
3EI5egGLv6nRBJSwVb6eY0,IfcWall,buitenblad,CE485A2A-415E-46C5-B2D3-73A7E51A8880,03 mw-baksteen - geel (staand),Length,2399.99979315
2BbC$n0yrCdeZPo4oGzJUF,IfcWall,buitenblad,8B94CFF1-03CD-4C9E-88D9-C84C90F5378F,03 mw-baksteen - geel (liggend),Length,245.0
1chqBV5fz1DAQ7iTYl9xJW,IfcWall,buitenblad,66AF42DF-169F-4134-A687-B1D8AF27B4E0,03 mw-baksteen - geel (staand),Length,2095.00030804
34dgUlG_HFa9U89iOrk_fk,IfcWall,buitenblad,C49EA7AF-43E4-4F90-9788-26C635BBEA6E,03 mw-baksteen - bruin (liggend),Length,2449.99979229
24$jwl0afAx8xKI8Xz$brq,IfcWall,buitenblad,84FEDEAF-024A-4AEC-8ED4-48887DFE5D74,03 mw-baksteen - bruin (liggend),Length,1210.0
3IRzbnRxr7tRoMgqhcMpHJ,IfcWall,buitenblad,D26FD971-6FBD-47DD-BC96-AB4AE65B3453,03 mw-baksteen - bruin (liggend),Length,840.000046215
2YCvD5WXrDSvT9hUS0mMVk,IfcWall,buitenblad,A2339345-821D-4D73-9749-ADE700C167EE,03 mw-baksteen - bruin (liggend),Length,1130.0
1jxF$_0yTC98_L1BUP3f7y,IfcWall,balkonopstand,6DECFFFE-03C7-4C24-8F95-04B7990E91FC,03 mw-baksteen - bruin (liggend),Length,1222.03852083
1xGRL2W0f9oOLYrSo$ob8a,IfcWall,balkonopstand,7B41B542-800A-49C9-8562-D5CCBFCA5224,03 mw-baksteen - bruin (liggend),Length,955.523041951
1NIbBSGgf98vI9bBPL0SWL,IfcWall,buitenblad,574A52DC-42AA-4923-9489-94B65501C815,03 mw-baksteen - bruin (liggend),Length,1063.08299872
1ookyeC7LE$AaPpQcJd5pu,IfcWall,buitenblad,72CAEF28-3075-4EFC-A919-CDA9939C5CF8,03 mw-baksteen - bruin (liggend),Length,577.772326722
0bgtceKbb1q8CGOdbPa1PM,IfcWall,buitenblad,25AB79A8-5259-41D0-8310-627959901656,03 mw-baksteen - geel (staand),Length,279.999963886
1f0niA5XD16BehmueNucKp,IfcWall,buitenblad,69031B0A-1613-4118-BA2B-C38A17E26533,03 mw-baksteen - bruin (liggend),Length,1063.08286672
3m6x5s_8PAAhYa93zpsvfd,IfcWall,buitenblad,F01BB176-F886-4A2A-B8A4-243F73DB9A67,03 mw-baksteen - bruin (liggend),Length,1321.54904914
0zijvaqYb2avG5CJ9VqLrO,IfcWall,buitenblad,3DB2DE64-D229-4293-9405-31325FD15D58,03 mw-baksteen - bruin (liggend),Length,839.999852937
0A3vw0h3r70vl1BMRbs2JR,IfcWall,buitenblad,0A0F9E80-AC3D-4703-9BC1-2D66E5D824DB,03 mw-baksteen - bruin (liggend),Length,1210.0
1DSGX6PF1Ci9x95ZttlYHY,IfcWall,buitenblad,4D710846-64F0-4CB0-9EC9-163DF7BE2462,03 mw-baksteen - bruin (liggend),Length,1130.00010085
